product_id,batch_number,manufacturer_id,manufacturer_name,material_type,material_category,weight_kg,carbon_footprint,recyclable_percentage,gst_hsn_code,manufacturing_date,expiry_date,qr_code_hash,gps_lat,gps_lon,source
GLAM001202602261731013978,BATCH-202601-581,M001,Tata Steel,Glass,glass,29.04,23.24,0.8,3988319,1769597081.7432,,fad033bfe4626686,22.852798915141733,86.27921174202442,manufacturing
COPM003202602261731012375,BATCH-202601-624,M003,Dixit E-Waste,Copper,metal,2.7,9.46,0.92,3935805,1769597103.34111,,8d21dc9a160fba3a,28.61499316618629,77.14359364270464,manufacturing
ALUM007202602261731013605,BATCH-202601-009,M007,Apple India,Aluminum,metal,43.54,348.35,0.95,3923646,1769597118.106826,,9e04aa0798e0ef2b,12.908270207012697,77.64046722075315,manufacturing
E-WM005202602261731015918,BATCH-202601-653,M005,GreenGlass India,E-Waste PCB,e_waste,44.53,667.96,0.7,3930449,1769597124.104078,,ce39dbcb5e577118,12.951138334481616,77.58681903047938,manufacturing
E-WM002202602261731012671,BATCH-202601-505,M002,Relacy Plastics,E-Waste PCB,e_waste,7.53,113.01,0.7,3959866,1769597144.202654,,9c8739e5db135987,19.026905432179234,72.8217624066555,manufacturing
PAPM001202602261731017990,BATCH-202601-192,M001,Tata Steel,Paper/Cardboard,paper,11.13,5.56,0.75,3945386,1769597219.255237,1791888419.255237,5a02d7c981580b56,22.881284759778726,86.1098298887463,manufacturing
HDPM003202602261731018357,BATCH-202601-996,M003,Dixit E-Waste,HDPE Plastic,plastic,49.23,113.22,0.9,3937927,1769597256.733908,,ad38f65053bd27be,28.552445216808,77.1175351801267,manufacturing
STEM003202602261731012296,BATCH-202601-965,M003,Dixit E-Waste,Steel,metal,29.98,53.96,0.88,3955554,1769597262.052027,,24ae35f5423f847b,28.700045041563502,77.2884530749524,manufacturing
ORGM001202602261731013845,BATCH-202601-879,M001,Tata Steel,Organic Waste,organic,27.06,5.41,0.95,3945728,1769597389.542401,1794653389.542401,871533473faff108,22.79546894954035,86.15682448435898,manufacturing
PAPM008202602261731011081,BATCH-202601-441,M008,Samsung India,Paper/Cardboard,paper,29.39,14.7,0.75,3964297,1769597457.168771,1784026257.168771,421705ba41776899,28.470273528196547,77.30190175320162,manufacturing
LITM001202602261731014087,BATCH-202601-272,M001,Tata Steel,Lithium Battery,e_waste,44.23,1105.67,0.6,3980600,1769597459.095028,,189998a6c6b6c44d,22.825915993086745,86.29084537735882,manufacturing
STEM004202602261731014379,BATCH-202601-251,M004,Kumar Paper Mills,Steel,metal,47.89,86.2,0.88,3955168,1769597483.564448,,2c7f894a7771cb88,12.990847400847025,80.33261749926544,manufacturing
PETM007202602261731013742,BATCH-202601-331,M007,Apple India,PET Plastic,plastic,8.91,22.26,0.85,3935776,1769597560.619876,,00c04060180e9704,13.003283817625436,77.53224151074679,manufacturing
STEM006202602261731018586,BATCH-202601-093,M006,Amul Dairy,Steel,metal,13.93,25.08,0.88,3966945,1769597562.476744,,5631212d0a00bbbb,22.54962214371418,72.85822262697427,manufacturing
STEM006202602261731011928,BATCH-202601-216,M006,Amul Dairy,Steel,metal,32.27,58.08,0.88,3917180,1769597612.983173,,35d5d4e400d05148,22.65281242606567,72.8635083118174,manufacturing
PETM007202602261731018241,BATCH-202601-576,M007,Apple India,PET Plastic,plastic,11.19,27.97,0.85,3939632,1769597797.986996,,4eb433e2ab69842e,12.99294621474206,77.55975561740122,manufacturing
STEM002202602261731017313,BATCH-202601-521,M002,Relacy Plastics,Steel,metal,33.22,59.8,0.88,3946779,1769598111.951961,,541b684a1b59b074,19.05585929433888,72.8918821143451,manufacturing
HDPM007202602261731017956,BATCH-202601-119,M007,Apple India,HDPE Plastic,plastic,23.29,53.58,0.9,3943194,1769598294.301861,,fdfdb1dcc1c5690e,12.909495910858018,77.65283147620927,manufacturing
LITM002202602261731011109,BATCH-202601-674,M002,Relacy Plastics,Lithium Battery,e_waste,16.31,407.85,0.6,3989703,1769598475.459105,,d758d78535f00247,19.089554781602903,72.87564117431106,manufacturing
LITM003202602261731011596,BATCH-202601-691,M003,Dixit E-Waste,Lithium Battery,e_waste,32.26,806.43,0.6,3981724,1769598515.832959,,bf850f8740b7f55f,28.558554530320425,77.18610517677965,manufacturing
GLAM007202602261731015230,BATCH-202601-994,M007,Apple India,Glass,glass,20.21,16.17,0.8,3941488,1769598601.626457,,ef1f5a8348f44547,12.97291143592754,77.54569759408966,manufacturing
LITM008202602261731016063,BATCH-202601-058,M008,Samsung India,Lithium Battery,e_waste,2.38,59.48,0.6,3939716,1769598657.597827,,8e00b11b8d5564e5,28.479261788338313,77.3962897028297,manufacturing
LITM008202602261731012783,BATCH-202601-862,M008,Samsung India,Lithium Battery,e_waste,30.53,763.2,0.6,3945979,1769598769.428219,,73daadfa1a80997f,28.600788734644652,77.46925940778647,manufacturing
PETM002202602261731019179,BATCH-202601-669,M002,Relacy Plastics,PET Plastic,plastic,34.58,86.46,0.85,3986404,1769598815.236291,,5af713c4caaa1527,19.138338449748236,72.94592748241725,manufacturing
LITM008202602261731015065,BATCH-202601-916,M008,Samsung India,Lithium Battery,e_waste,14.56,364.1,0.6,3998666,1769599429.872302,,cfbf484888931166,28.54713752410431,77.35766138279865,manufacturing
COPM004202602261731014264,BATCH-202601-715,M004,Kumar Paper Mills,Copper,metal,15.1,52.85,0.92,3966370,1769599473.339522,,55a0bfb35ac64a41,13.001182411637732,80.24173062060281,manufacturing
LITM007202602261731016383,BATCH-202601-015,M007,Apple India,Lithium Battery,e_waste,32.98,824.43,0.6,3997539,1769599538.772821,,46c4d87ad64ae9b4,12.887535378266536,77.6239685961449,manufacturing
GLAM007202602261731011991,BATCH-202601-522,M007,Apple India,Glass,glass,24.5,19.6,0.8,3964152,1769599665.196734,,14f902756db69113,12.921324820139617,77.6197210410881,manufacturing
GLAM007202602261731011341,BATCH-202601-079,M007,Apple India,Glass,glass,13.56,10.85,0.8,3931795,1769599684.939848,,cd729ef340a1ed18,13.0236521504478,77.49654677501023,manufacturing
E-WM004202602261731016147,BATCH-202601-327,M004,Kumar Paper Mills,E-Waste PCB,e_waste,20.21,303.19,0.7,3947852,1769599749.138762,,e9c24b86a3634394,13.121691553534422,80.26890146257843,manufacturing
ORGM001202602261731013427,BATCH-202601-369,M001,Tata Steel,Organic Waste,organic,43.72,8.74,0.95,3915924,1769599828.807261,1796470228.807261,ca52fd870e4924eb,22.903434004916605,86.28564157050195,manufacturing
HDPM001202602261731015186,BATCH-202601-684,M001,Tata Steel,HDPE Plastic,plastic,40.94,94.17,0.9,3963710,1769599890.201524,,4c1db5488476e0e6,22.71614174416529,86.13934096898993,manufacturing
ALUM007202602261731018296,BATCH-202601-348,M007,Apple India,Aluminum,metal,21.75,173.98,0.95,3923653,1769599929.950296,,1ef6615a53d71fee,13.053854402525484,77.55220651941175,manufacturing
GLAM002202602261731018199,BATCH-202601-320,M002,Relacy Plastics,Glass,glass,6.08,4.86,0.8,3937819,1769600077.764077,,a696632adcb273bb,19.051848926442315,72.79138839155539,manufacturing
GLAM003202602261731012943,BATCH-202601-542,M003,Dixit E-Waste,Glass,glass,27.09,21.68,0.8,3926845,1769600188.714097,,da09325c24c2bb29,28.709644875405267,77.27596432233375,manufacturing
PETM008202602261731012330,BATCH-202601-303,M008,Samsung India,PET Plastic,plastic,36.92,92.3,0.85,3994773,1769600277.63202,,5c3959f4675aef38,28.464020834890388,77.32346125825887,manufacturing
HDPM004202602261731013539,BATCH-202601-288,M004,Kumar Paper Mills,HDPE Plastic,plastic,28.81,66.26,0.9,3921890,1769600388.30517,,84f942fe3f604bef,13.141537113846429,80.36330238435224,manufacturing
PAPM005202602261731014068,BATCH-202601-693,M005,GreenGlass India,Paper/Cardboard,paper,45.59,22.79,0.75,3988587,1769600458.201735,1786189258.201735,63a9c46b40b2cf6d,12.910486959983183,77.50994218601414,manufacturing
ORGM003202602261731015362,BATCH-202601-853,M003,Dixit E-Waste,Organic Waste,organic,35.54,7.11,0.95,3927170,1769600587.737554,1787485387.737554,f2107354d0f6ebd2,28.52567382608315,77.23733366557691,manufacturing
ALUM006202602261731015481,BATCH-202601-156,M006,Amul Dairy,Aluminum,metal,10.55,84.42,0.95,3953947,1769600629.497782,,ac29aa95db18bf88,22.61305431376439,72.99512846429623,manufacturing
PAPM003202602261731011406,BATCH-202601-802,M003,Dixit E-Waste,Paper/Cardboard,paper,46.26,23.13,0.75,3962921,1769600655.413532,1783165455.413532,778788b063181ea9,28.567261141918895,77.2664749018271,manufacturing
STEM005202602261731012425,BATCH-202601-360,M005,GreenGlass India,Steel,metal,21.54,38.77,0.88,3960976,1769600789.444254,,f783037114683583,12.880247148572705,77.53893275193161,manufacturing
PAPM006202602261731015430,BATCH-202601-225,M006,Amul Dairy,Paper/Cardboard,paper,16.28,8.14,0.75,3913930,1769600895.111282,1784548095.111282,728a2370d265b13d,22.476218246055623,73.02720626468611,manufacturing
LITM001202602261731015632,BATCH-202601-392,M001,Tata Steel,Lithium Battery,e_waste,15.72,392.98,0.6,3930622,1769600965.56791,,9a5a5cc5e47f9677,22.73752199745979,86.16800056374082,manufacturing
HDPM008202602261731012406,BATCH-202601-983,M008,Samsung India,HDPE Plastic,plastic,5.86,13.49,0.9,3960886,1769601136.141316,,b9f4fa52fd4951a7,28.522122879206346,77.37130409414875,manufacturing
GLAM001202602261731018160,BATCH-202601-541,M001,Tata Steel,Glass,glass,1.69,1.35,0.8,3950491,1769601259.818741,,d6cb548b4bd94313,22.756035558633545,86.12582892482845,manufacturing
E-WM007202602261731013304,BATCH-202601-235,M007,Apple India,E-Waste PCB,e_waste,45.57,683.62,0.7,3983100,1769601291.414114,,2e565058964c8bb0,12.931738011677298,77.64560565886676,manufacturing
STEM005202602261731018944,BATCH-202601-034,M005,GreenGlass India,Steel,metal,26.61,47.89,0.88,3953186,1769601418.61943,,e2f1e57adb1b1ef5,13.065069126738713,77.613708818373,manufacturing
E-WM003202602261731012758,BATCH-202601-389,M003,Dixit E-Waste,E-Waste PCB,e_waste,18.06,270.96,0.7,3964319,1769601439.36944,,40111a4a7b56176f,28.616750200574927,77.19051559399493,manufacturing
STEM003202602261731011100,BATCH-202601-981,M003,Dixit E-Waste,Steel,metal,21.86,39.34,0.88,3931201,1769601483.675397,,31eec6679c7025ee,28.643306985335443,77.23059888405436,manufacturing
PETM003202602261731016329,BATCH-202601-306,M003,Dixit E-Waste,PET Plastic,plastic,35.81,89.52,0.85,3959201,1769601760.819891,,aa43418072eee34b,28.577908292768093,77.1915645623997,manufacturing
GLAM003202602261731012196,BATCH-202601-465,M003,Dixit E-Waste,Glass,glass,28.97,23.18,0.8,3977899,1769601874.823254,,b9af749a099afc61,28.652417233341126,77.27304170535282,manufacturing
E-WM004202602261731018965,BATCH-202601-163,M004,Kumar Paper Mills,E-Waste PCB,e_waste,1.89,28.42,0.7,3979708,1769601894.327745,,f5180f97bdb976e0,13.0670648418736,80.32384186461293,manufacturing
ALUM007202602261731018564,BATCH-202601-336,M007,Apple India,Aluminum,metal,13.38,107.02,0.95,3937565,1769601903.966992,,6125b7dcf46c2af7,12.936969160976263,77.6468459415788,manufacturing
STEM003202602261731019162,BATCH-202601-354,M003,Dixit E-Waste,Steel,metal,11.31,20.36,0.88,3922993,1769601934.419026,,6f9c9bb79faa7501,28.650536216808284,77.13993423336703,manufacturing
PAPM001202602261731017600,BATCH-202601-673,M001,Tata Steel,Paper/Cardboard,paper,29.72,14.86,0.75,3992797,1769601937.901626,1775995537.901626,45fda2e296797fe0,22.778906093293834,86.29924520234461,manufacturing
GLAM001202602261731018126,BATCH-202601-680,M001,Tata Steel,Glass,glass,22.96,18.37,0.8,3918815,1769602044.44113,,2d7a96447ff8d889,22.82088536911129,86.1531335762633,manufacturing
ORGM007202602261731011530,BATCH-202601-829,M007,Apple India,Organic Waste,organic,16.25,3.25,0.95,3988326,1769602090.228025,1800446890.228025,9b0c42a0fa98a127,12.984710049224065,77.68193755871086,manufacturing
PETM003202602261731019496,BATCH-202601-238,M003,Dixit E-Waste,PET Plastic,plastic,17.17,42.93,0.85,3913683,1769602391.230577,,84ca466a74d19f90,28.70039761152935,77.30766523806248,manufacturing
PAPM003202602261731011981,BATCH-202601-687,M003,Dixit E-Waste,Paper/Cardboard,paper,11.22,5.61,0.75,3974804,1769602468.68401,1773490468.68401,15e0987bd173b189,28.598371402620128,77.19349949882582,manufacturing
GLAM003202602261731018158,BATCH-202601-991,M003,Dixit E-Waste,Glass,glass,36.98,29.58,0.8,3975785,1769602583.597245,,104088ee80874880,28.6320950130986,77.16682117632459,manufacturing
STEM003202602261731015748,BATCH-202601-733,M003,Dixit E-Waste,Steel,metal,12.91,23.24,0.88,3911844,1769602591.75375,,18fa50aa981ed4e0,28.53897685146861,77.2852815858819,manufacturing
LITM002202602261731013222,BATCH-202601-421,M002,Relacy Plastics,Lithium Battery,e_waste,9.58,239.47,0.6,3970688,1769602594.732963,,303072ddf7bb2d69,19.104474615933313,72.93292030455065,manufacturing
GLAM005202602261731017423,BATCH-202601-339,M005,GreenGlass India,Glass,glass,45.9,36.72,0.8,3951564,1769602762.221382,,14a059302a2276ae,12.969101346514023,77.50767303976318,manufacturing
PAPM005202602261731012179,BATCH-202601-267,M005,GreenGlass India,Paper/Cardboard,paper,19.25,9.63,0.75,3988814,1769602794.438694,1800447594.438694,258baed5d6a4a5c0,13.029335016357145,77.53552191406527,manufacturing
PAPM003202602261731011284,BATCH-202601-154,M003,Dixit E-Waste,Paper/Cardboard,paper,34.44,17.22,0.75,3917677,1769602967.853456,1791807767.853456,443f9a62c399a4c0,28.588804948396827,77.17643173998079,manufacturing
COPM003202602261731017167,BATCH-202601-247,M003,Dixit E-Waste,Copper,metal,27.13,94.95,0.92,3938407,1769603040.51184,,e5873a21bde2b7b9,28.685408247714605,77.13787034983304,manufacturing
PAPM008202602261731013741,BATCH-202601-746,M008,Samsung India,Paper/Cardboard,paper,1.64,0.82,0.75,3940777,1769603044.333832,1783254244.333832,1374ffa1c4fbddea,28.623587467467598,77.43113938568494,manufacturing
LITM003202602261731019000,BATCH-202601-658,M003,Dixit E-Waste,Lithium Battery,e_waste,44.52,1113.09,0.6,3917636,1769603129.86942,,583e72eab435f27f,28.52066475143294,77.27833947663655,manufacturing
STEM006202602261731013137,BATCH-202601-382,M006,Amul Dairy,Steel,metal,9.22,16.59,0.88,3958243,1769603204.768156,,132d9c1280b78b47,22.595503008823886,72.84802115806473,manufacturing
HDPM001202602261731015360,BATCH-202601-508,M001,Tata Steel,HDPE Plastic,plastic,20.18,46.41,0.9,3919162,1769603308.302391,,56d22cb6e8d0d135,22.789060576692773,86.10795465696506,manufacturing
E-WM005202602261731012486,BATCH-202601-233,M005,GreenGlass India,E-Waste PCB,e_waste,20.37,305.56,0.7,3954762,1769603404.529793,,fdb9c23a1c249402,12.998201465167952,77.56254403411705,manufacturing
LITM006202602261731016855,BATCH-202601-404,M006,Amul Dairy,Lithium Battery,e_waste,32.05,801.32,0.6,3917917,1769603452.119338,,cdba30f61871c5cb,22.632070890370827,72.97902136815539,manufacturing
STEM008202602261731011111,BATCH-202601-956,M008,Samsung India,Steel,metal,5.63,10.14,0.88,3999970,1769603573.516028,,d0c57abd1f3c224e,28.630573034532823,77.33362200214438,manufacturing
ALUM003202602261731016128,BATCH-202601-780,M003,Dixit E-Waste,Aluminum,metal,30.94,247.5,0.95,3942364,1769603639.132616,,d4e226e57f3a83e5,28.574156956046515,77.21304723030094,manufacturing
STEM004202602261731016355,BATCH-202601-446,M004,Kumar Paper Mills,Steel,metal,42.54,76.56,0.88,3931278,1769603948.561571,,ec6f5cade893a1ae,13.144590467959278,80.24734338060404,manufacturing
ORGM006202602261731015819,BATCH-202601-975,M006,Amul Dairy,Organic Waste,organic,12.71,2.54,0.95,3927799,1769603999.62081,1795696799.62081,7411faa6569f7f6d,22.61237210460909,72.99824862325974,manufacturing
PETM003202602261731015203,BATCH-202601-189,M003,Dixit E-Waste,PET Plastic,plastic,26.46,66.15,0.85,3931520,1769604162.18241,,5c1b41fe70b3cbca,28.626635108464782,77.13476217354996,manufacturing
ALUM001202602261731015391,BATCH-202601-768,M001,Tata Steel,Aluminum,metal,12.27,98.15,0.95,3940552,1769604210.097848,,4e2abd859462d70c,22.754670525301822,86.23521683107468,manufacturing
E-WM003202602261731019958,BATCH-202601-829,M003,Dixit E-Waste,E-Waste PCB,e_waste,1.58,23.65,0.7,3988567,1769604250.00838,,1331784922f8bde5,28.632614950346895,77.24789968758073,manufacturing
PAPM007202602261731014355,BATCH-202601-606,M007,Apple India,Paper/Cardboard,paper,24.75,12.38,0.75,3998833,1769604253.220172,1774269853.220172,6c3c4b5437f313d3,13.027483087633772,77.52037134252669,manufacturing
E-WM005202602261731015568,BATCH-202601-142,M005,GreenGlass India,E-Waste PCB,e_waste,3.14,47.07,0.7,3956407,1769604301.471407,,fc4d127b51d10a94,12.926138874840126,77.63986847176338,manufacturing
GLAM008202602261731017843,BATCH-202601-202,M008,Samsung India,Glass,glass,30.78,24.63,0.8,3935690,1769604405.341683,,df03316f2c16a539,28.45558399278959,77.39816817584271,manufacturing
E-WM002202602261731017901,BATCH-202601-029,M002,Relacy Plastics,E-Waste PCB,e_waste,9.74,146.13,0.7,3983454,1769604416.961993,,63e4263fd81c95ab,19.03583372915701,72.79155276986926,manufacturing
ALUM007202602261731018764,BATCH-202601-426,M007,Apple India,Aluminum,metal,42.34,338.7,0.95,3968304,1769604417.913711,,84825d5e6eb69c3a,12.921090146997962,77.54463595856618,manufacturing
ORGM001202602261731019075,BATCH-202601-911,M001,Tata Steel,Organic Waste,organic,26.47,5.29,0.95,3951654,1769604432.341481,1778417232.341481,625ace663786aade,22.84177934842979,86.21298192590706,manufacturing
PAPM006202602261731014088,BATCH-202601-254,M006,Amul Dairy,Paper/Cardboard,paper,30.55,15.28,0.75,3962715,1769604445.903142,1788958045.903142,d8acf8cf1a5d63b0,22.52508877255919,72.9769665840579,manufacturing
PETM007202602261731016598,BATCH-202601-941,M007,Apple India,PET Plastic,plastic,12.81,32.02,0.85,3942428,1769604472.81842,,b23b051e909543d4,12.982858754895693,77.51347911170812,manufacturing
E-WM006202602261731014675,BATCH-202601-795,M006,Amul Dairy,E-Waste PCB,e_waste,11.57,173.51,0.7,3966977,1769604584.65253,,5d5f7de939bb35f3,22.57608443802179,73.01597459704968,manufacturing
ALUM004202602261731016739,BATCH-202601-165,M004,Kumar Paper Mills,Aluminum,metal,22.82,182.54,0.95,3956251,1769604643.798807,,0ef18c234955c655,13.11380812137864,80.1792862128199,manufacturing
ALUM008202602261731012220,BATCH-202601-527,M008,Samsung India,Aluminum,metal,9.1,72.82,0.95,3925486,1769604683.295602,,5a31707cfd371623,28.443626846594373,77.34682244926185,manufacturing
E-WM001202602261731014168,BATCH-202601-739,M001,Tata Steel,E-Waste PCB,e_waste,36.76,551.47,0.7,3964357,1769604893.380935,,af380365729ed6f3,22.843805386943508,86.15728831237881,manufacturing
COPM008202602261731019228,BATCH-202601-013,M008,Samsung India,Copper,metal,34.95,122.34,0.92,3914683,1769604906.241146,,99daad6e2ce0bad3,28.57810591036122,77.3039605142763,manufacturing
E-WM008202602261731016634,BATCH-202601-995,M008,Samsung India,E-Waste PCB,e_waste,43.54,653.12,0.7,3983515,1769605093.52459,,7eac826eaab4c433,28.525920822788326,77.33396723820745,manufacturing
PAPM006202602261731018837,BATCH-202601-391,M006,Amul Dairy,Paper/Cardboard,paper,14.32,7.16,0.75,3973189,1769605222.922414,1793365222.922414,089f2b93f239dba1,22.55303861651168,72.904679980322,manufacturing
STEM001202602261731011601,BATCH-202601-853,M001,Tata Steel,Steel,metal,15.34,27.6,0.88,3937237,1769605266.617151,,94da5cf7e865da10,22.825028877401458,86.14610799349514,manufacturing
LITM002202602261731013968,BATCH-202601-645,M002,Relacy Plastics,Lithium Battery,e_waste,42.82,1070.4,0.6,3991252,1769605583.497334,,261246f0915b8e21,19.02187683844635,72.8041591625352,manufacturing
